Timestamp,DateTime,Breathing rate (rpm),Minute ventilation (mL/min),Heart rate (bpm)
1647970885,2022-03-22T18:41:25,43.0,103954.0,175.0
1647970886,2022-03-22T18:41:26,42.0,95811.0,173.0
1647970887,2022-03-22T18:41:27,41.0,95811.0,172.0
1647970888,2022-03-22T18:41:28,40.0,92052.0,172.0
1647970889,2022-03-22T18:41:29,39.0,85967.0,170.0
1647970890,2022-03-22T18:41:30,38.0,85967.0,169.0
1647970891,2022-03-22T18:41:31,37.0,90635.0,168.0
1647970892,2022-03-22T18:41:32,38.0,100001.0,167.0
1647970893,2022-03-22T18:41:33,39.0,100001.0,167.0
1647970894,2022-03-22T18:41:34,40.0,99271.0,166.0
1647970895,2022-03-22T18:41:35,40.0,96705.0,164.0
1647970896,2022-03-22T18:41:36,39.0,96705.0,163.0
1647970897,2022-03-22T18:41:37,39.0,99151.0,162.0
1647970898,2022-03-22T18:41:38,39.0,97302.0,160.0
1647970899,2022-03-22T18:41:39,39.0,97302.0,159.0
1647970900,2022-03-22T18:41:40,39.0,100046.0,157.0
1647970901,2022-03-22T18:41:41,39.0,100046.0,156.0
1647970902,2022-03-22T18:41:42,39.0,100449.0,155.0
1647970903,2022-03-22T18:41:43,39.0,91799.0,154.0
1647970904,2022-03-22T18:41:44,38.0,91799.0,153.0
1647970905,2022-03-22T18:41:45,38.0,80672.0,152.0
1647970906,2022-03-22T18:41:46,37.0,80672.0,150.0
1647970907,2022-03-22T18:41:47,36.0,79673.0,149.0
1647970908,2022-03-22T18:41:48,36.0,79673.0,148.0
1647970909,2022-03-22T18:41:49,36.0,75870.0,147.0
1647970910,2022-03-22T18:41:50,36.0,77898.0,146.0
1647970911,2022-03-22T18:41:51,35.0,77898.0,143.0
1647970912,2022-03-22T18:41:52,35.0,77898.0,142.0
1647970913,2022-03-22T18:41:53,34.0,65176.0,141.0
1647970914,2022-03-22T18:41:54,33.0,65176.0,140.0
1647970915,2022-03-22T18:41:55,31.0,65698.0,139.0
1647970916,2022-03-22T18:41:56,31.0,65698.0,139.0
1647970917,2022-03-22T18:41:57,31.0,66504.0,139.0
1647970918,2022-03-22T18:41:58,31.0,69158.0,139.0
1647970919,2022-03-22T18:41:59,31.0,69158.0,139.0
1647970920,2022-03-22T18:42:00,32.0,65758.0,139.0
1647970921,2022-03-22T18:42:01,32.0,65758.0,138.0
1647970922,2022-03-22T18:42:02,32.0,65803.0,136.0
1647970923,2022-03-22T18:42:03,32.0,65803.0,135.0
1647970924,2022-03-22T18:42:04,32.0,59598.0,133.0
1647970925,2022-03-22T18:42:05,32.0,59598.0,132.0
1647970926,2022-03-22T18:42:06,32.0,67324.0,131.0
1647970927,2022-03-22T18:42:07,33.0,64490.0,129.0
1647970928,2022-03-22T18:42:08,34.0,64490.0,128.0
1647970929,2022-03-22T18:42:09,34.0,60105.0,127.0
1647970930,2022-03-22T18:42:10,34.0,60105.0,127.0
1647970931,2022-03-22T18:42:11,34.0,59449.0,126.0
1647970932,2022-03-22T18:42:12,34.0,59449.0,126.0
1647970933,2022-03-22T18:42:13,33.0,59539.0,126.0
1647970934,2022-03-22T18:42:14,33.0,60523.0,125.0
1647970935,2022-03-22T18:42:15,33.0,60523.0,125.0
1647970936,2022-03-22T18:42:16,33.0,59673.0,124.0
1647970937,2022-03-22T18:42:17,33.0,59673.0,124.0
1647970938,2022-03-22T18:42:18,34.0,59076.0,123.0
1647970939,2022-03-22T18:42:19,34.0,61910.0,123.0
1647970940,2022-03-22T18:42:20,35.0,61910.0,122.0
1647970941,2022-03-22T18:42:21,35.0,61910.0,122.0
1647970942,2022-03-22T18:42:22,35.0,57973.0,121.0
1647970943,2022-03-22T18:42:23,34.0,57973.0,121.0
1647970944,2022-03-22T18:42:24,33.0,56004.0,121.0
1647970945,2022-03-22T18:42:25,33.0,56004.0,121.0
1647970946,2022-03-22T18:42:26,32.0,54005.0,121.0
1647970947,2022-03-22T18:42:27,32.0,54005.0,121.0
1647970948,2022-03-22T18:42:28,32.0,48442.0,120.0
1647970949,2022-03-22T18:42:29,31.0,48442.0,120.0
1647970950,2022-03-22T18:42:30,31.0,49352.0,121.0
1647970951,2022-03-22T18:42:31,30.0,49352.0,121.0
1647970952,2022-03-22T18:42:32,29.0,48039.0,122.0
1647970953,2022-03-22T18:42:33,29.0,48039.0,122.0
1647970954,2022-03-22T18:42:34,28.0,43446.0,122.0
1647970955,2022-03-22T18:42:35,28.0,43446.0,122.0
1647970956,2022-03-22T18:42:36,29.0,44505.0,120.0
1647970957,2022-03-22T18:42:37,30.0,44505.0,119.0
1647970958,2022-03-22T18:42:38,30.0,42909.0,117.0
1647970959,2022-03-22T18:42:39,30.0,40806.0,115.0
1647970960,2022-03-22T18:42:40,31.0,43282.0,114.0
1647970961,2022-03-22T18:42:41,32.0,43282.0,113.0
1647970962,2022-03-22T18:42:42,34.0,43058.0,112.0
1647970963,2022-03-22T18:42:43,36.0,43058.0,111.0
1647970964,2022-03-22T18:42:44,37.0,42640.0,111.0
1647970965,2022-03-22T18:42:45,37.0,44490.0,111.0
1647970966,2022-03-22T18:42:46,37.0,44490.0,111.0
1647970967,2022-03-22T18:42:47,36.0,44490.0,111.0
1647970968,2022-03-22T18:42:48,36.0,42044.0,111.0
1647970969,2022-03-22T18:42:49,36.0,44788.0,111.0
1647970970,2022-03-22T18:42:50,37.0,44788.0,111.0
1647970971,2022-03-22T18:42:51,37.0,47115.0,111.0
1647970972,2022-03-22T18:42:52,37.0,44937.0,112.0
1647970973,2022-03-22T18:42:53,36.0,44937.0,113.0
1647970974,2022-03-22T18:42:54,35.0,44937.0,114.0
1647970975,2022-03-22T18:42:55,35.0,41119.0,114.0
1647970976,2022-03-22T18:42:56,33.0,41119.0,115.0
1647970977,2022-03-22T18:42:57,32.0,39001.0,114.0
1647970978,2022-03-22T18:42:58,32.0,38479.0,114.0
1647970979,2022-03-22T18:42:59,33.0,38479.0,113.0
1647970980,2022-03-22T18:43:00,33.0,40478.0,113.0
1647970981,2022-03-22T18:43:01,33.0,40478.0,113.0
1647970982,2022-03-22T18:43:02,33.0,38315.0,113.0
1647970983,2022-03-22T18:43:03,33.0,36361.0,114.0
1647970984,2022-03-22T18:43:04,33.0,36361.0,116.0
1647970985,2022-03-22T18:43:05,33.0,36212.0,118.0
1647970986,2022-03-22T18:43:06,34.0,39702.0,123.0
1647970987,2022-03-22T18:43:07,36.0,45295.0,126.0
1647970988,2022-03-22T18:43:08,38.0,45295.0,129.0
1647970989,2022-03-22T18:43:09,39.0,47100.0,133.0
1647970990,2022-03-22T18:43:10,40.0,51783.0,135.0
1647970991,2022-03-22T18:43:11,41.0,51783.0,137.0
1647970992,2022-03-22T18:43:12,42.0,51783.0,139.0
1647970993,2022-03-22T18:43:13,42.0,66235.0,140.0
1647970994,2022-03-22T18:43:14,40.0,66235.0,141.0
1647970995,2022-03-22T18:43:15,38.0,62760.0,141.0
1647970996,2022-03-22T18:43:16,36.0,62760.0,141.0
1647970997,2022-03-22T18:43:17,34.0,62760.0,141.0
1647970998,2022-03-22T18:43:18,34.0,59896.0,140.0
1647970999,2022-03-22T18:43:19,33.0,59896.0,138.0
1647971000,2022-03-22T18:43:20,32.0,58882.0,136.0
1647971001,2022-03-22T18:43:21,31.0,58882.0,133.0
1647971002,2022-03-22T18:43:22,30.0,56824.0,130.0
1647971003,2022-03-22T18:43:23,30.0,53901.0,128.0
1647971004,2022-03-22T18:43:24,29.0,53901.0,126.0
1647971005,2022-03-22T18:43:25,28.0,53901.0,124.0
1647971006,2022-03-22T18:43:26,28.0,51022.0,123.0
1647971007,2022-03-22T18:43:27,28.0,42626.0,123.0
1647971008,2022-03-22T18:43:28,28.0,42626.0,124.0
1647971009,2022-03-22T18:43:29,29.0,45444.0,125.0
1647971010,2022-03-22T18:43:30,30.0,45444.0,124.0
1647971011,2022-03-22T18:43:31,31.0,46041.0,121.0
1647971012,2022-03-22T18:43:32,31.0,46041.0,118.0
1647971013,2022-03-22T18:43:33,31.0,46041.0,116.0
1647971014,2022-03-22T18:43:34,31.0,44609.0,115.0
1647971015,2022-03-22T18:43:35,30.0,44609.0,112.0
1647971016,2022-03-22T18:43:36,30.0,45817.0,111.0
1647971017,2022-03-22T18:43:37,29.0,45817.0,110.0
1647971018,2022-03-22T18:43:38,29.0,48666.0,110.0
1647971019,2022-03-22T18:43:39,29.0,52081.0,112.0
1647971020,2022-03-22T18:43:40,30.0,52081.0,116.0
1647971021,2022-03-22T18:43:41,31.0,52439.0,121.0
1647971022,2022-03-22T18:43:42,32.0,54483.0,124.0
1647971023,2022-03-22T18:43:43,32.0,54483.0,128.0
1647971024,2022-03-22T18:43:44,33.0,60627.0,131.0
1647971025,2022-03-22T18:43:45,34.0,71470.0,135.0
1647971026,2022-03-22T18:43:46,36.0,71470.0,137.0
1647971027,2022-03-22T18:43:47,37.0,74528.0,141.0
1647971028,2022-03-22T18:43:48,38.0,74528.0,142.0
1647971029,2022-03-22T18:43:49,39.0,70337.0,144.0
1647971030,2022-03-22T18:43:50,38.0,70337.0,146.0
1647971031,2022-03-22T18:43:51,37.0,64759.0,146.0
1647971032,2022-03-22T18:43:52,36.0,64759.0,147.0
1647971033,2022-03-22T18:43:53,34.0,62850.0,148.0
1647971034,2022-03-22T18:43:54,34.0,62850.0,149.0
1647971035,2022-03-22T18:43:55,33.0,62984.0,149.0
1647971036,2022-03-22T18:43:56,33.0,60926.0,150.0
1647971037,2022-03-22T18:43:57,33.0,60926.0,150.0
1647971038,2022-03-22T18:43:58,33.0,56988.0,151.0
1647971039,2022-03-22T18:43:59,33.0,56302.0,151.0
1647971040,2022-03-22T18:44:00,33.0,56302.0,152.0
1647971041,2022-03-22T18:44:01,34.0,59181.0,152.0
1647971042,2022-03-22T18:44:02,35.0,65474.0,152.0
1647971043,2022-03-22T18:44:03,38.0,70426.0,152.0
1647971044,2022-03-22T18:44:04,40.0,70426.0,152.0
1647971045,2022-03-22T18:44:05,41.0,73349.0,152.0
1647971046,2022-03-22T18:44:06,41.0,77242.0,152.0
1647971047,2022-03-22T18:44:07,42.0,77242.0,152.0
1647971048,2022-03-22T18:44:08,42.0,77719.0,153.0
1647971049,2022-03-22T18:44:09,42.0,78346.0,154.0
1647971050,2022-03-22T18:44:10,42.0,78346.0,154.0
1647971051,2022-03-22T18:44:11,42.0,81209.0,155.0
1647971052,2022-03-22T18:44:12,42.0,80598.0,156.0
1647971053,2022-03-22T18:44:13,42.0,81791.0,156.0
1647971054,2022-03-22T18:44:14,42.0,81791.0,157.0
1647971055,2022-03-22T18:44:15,41.0,79777.0,157.0
1647971056,2022-03-22T18:44:16,42.0,78361.0,158.0
1647971057,2022-03-22T18:44:17,42.0,78361.0,158.0
1647971058,2022-03-22T18:44:18,42.0,78226.0,159.0
1647971059,2022-03-22T18:44:19,42.0,80150.0,159.0
1647971060,2022-03-22T18:44:20,42.0,81388.0,159.0
1647971061,2022-03-22T18:44:21,42.0,81388.0,159.0
1647971062,2022-03-22T18:44:22,43.0,84654.0,160.0
1647971063,2022-03-22T18:44:23,43.0,84371.0,160.0
1647971064,2022-03-22T18:44:24,43.0,84371.0,161.0
1647971065,2022-03-22T18:44:25,43.0,88965.0,161.0
1647971066,2022-03-22T18:44:26,43.0,89860.0,162.0
1647971067,2022-03-22T18:44:27,43.0,90337.0,163.0
1647971068,2022-03-22T18:44:28,42.0,90337.0,164.0
1647971069,2022-03-22T18:44:29,42.0,92604.0,164.0
1647971070,2022-03-22T18:44:30,42.0,92604.0,165.0
1647971071,2022-03-22T18:44:31,42.0,90501.0,165.0
1647971072,2022-03-22T18:44:32,42.0,92738.0,166.0
1647971073,2022-03-22T18:44:33,41.0,94230.0,167.0
1647971074,2022-03-22T18:44:34,41.0,94230.0,167.0
1647971075,2022-03-22T18:44:35,41.0,94916.0,167.0
1647971076,2022-03-22T18:44:36,41.0,99658.0,168.0
1647971077,2022-03-22T18:44:37,41.0,99658.0,168.0
1647971078,2022-03-22T18:44:38,41.0,105207.0,169.0
1647971079,2022-03-22T18:44:39,41.0,106474.0,169.0
1647971080,2022-03-22T18:44:40,41.0,106474.0,169.0
1647971081,2022-03-22T18:44:41,41.0,112037.0,170.0
1647971082,2022-03-22T18:44:42,41.0,108861.0,170.0
1647971083,2022-03-22T18:44:43,42.0,108905.0,171.0
1647971084,2022-03-22T18:44:44,42.0,108905.0,171.0
1647971085,2022-03-22T18:44:45,42.0,110665.0,171.0
1647971086,2022-03-22T18:44:46,42.0,106340.0,171.0
1647971087,2022-03-22T18:44:47,42.0,106340.0,171.0
1647971088,2022-03-22T18:44:48,42.0,102969.0,172.0
1647971089,2022-03-22T18:44:49,42.0,103596.0,172.0
1647971090,2022-03-22T18:44:50,43.0,103596.0,172.0
1647971091,2022-03-22T18:44:51,42.0,107354.0,172.0
1647971092,2022-03-22T18:44:52,42.0,106191.0,172.0
1647971093,2022-03-22T18:44:53,41.0,106191.0,172.0
1647971094,2022-03-22T18:44:54,40.0,107638.0,172.0
1647971095,2022-03-22T18:44:55,40.0,105266.0,172.0
1647971096,2022-03-22T18:44:56,40.0,105266.0,172.0
1647971097,2022-03-22T18:44:57,40.0,106415.0,171.0
1647971098,2022-03-22T18:44:58,40.0,107936.0,171.0
1647971099,2022-03-22T18:44:59,40.0,107936.0,171.0
1647971100,2022-03-22T18:45:00,39.0,106191.0,171.0
1647971101,2022-03-22T18:45:01,39.0,103521.0,171.0
1647971102,2022-03-22T18:45:02,39.0,103521.0,171.0
1647971103,2022-03-22T18:45:03,40.0,105624.0,171.0
1647971104,2022-03-22T18:45:04,40.0,106489.0,171.0
1647971105,2022-03-22T18:45:05,40.0,106489.0,171.0
1647971106,2022-03-22T18:45:06,40.0,107220.0,172.0
1647971107,2022-03-22T18:45:07,40.0,109621.0,172.0
1647971108,2022-03-22T18:45:08,40.0,109621.0,172.0
1647971109,2022-03-22T18:45:09,40.0,110307.0,172.0
1647971110,2022-03-22T18:45:10,40.0,109890.0,172.0
1647971111,2022-03-22T18:45:11,40.0,109890.0,172.0
1647971112,2022-03-22T18:45:12,40.0,107996.0,173.0
1647971113,2022-03-22T18:45:13,41.0,110800.0,173.0
